reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.3,72.0
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.35,76.0
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.4,79.13910840412292
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.45,85.92910730936806
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.5,92.88426475781972
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.55,100.11005367483128
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.6,107.72325897216795
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.65,110.56835174560548
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.7,113.53062438964844
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.75,116.7452621459961
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.8,120.2619400024414
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.85,124.3303680419922
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.9,133.0
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.95,149.0
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.975,166.0
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.99,188.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.01,16.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.025,22.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.05,32.53995777631594
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.1,39.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.15,47.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.2,50.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.25,53.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.3,56.48163276420727
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.35,64.32290412369238
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.4,72.2346215144407
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.45,80.32595045910296
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.5,88.7082761207968
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.55,93.21561431884766
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.6,95.6418228149414
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.65,98.10497283935548
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.7,100.98845672607422
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.75,103.7762451171875
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.8,107.2602310180664
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.85,115.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.9,123.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.95,135.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.975,161.0
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.99,210.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.01,7.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.025,16.30592548903408
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.05,26.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.1,29.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.15,37.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.2,40.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.25,45.36861814284193
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.3,53.66831443992391
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.35,61.98120458788214
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.4,70.4225520003464
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.45,77.42189025878906
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.5,79.52336120605469
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.55,81.71320343017578
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.6,83.9802017211914
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.65,86.46160125732422
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.7,88.97306823730469
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.75,91.8799057006836
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.8,95.23016357421876
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.85,99.18314361572266
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.9,104.21636962890624
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.95,113.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.975,151.0
2026-03-14,01,3,wk inc flu hosp,2026-04-04,quantile,0.99,211.0
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.01,0.5941579421792575
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.025,1.3443219512222284
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.05,2.235809030416958
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.1,3.599768666000565
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.15,4.706268673322604
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.2,5.3969518580576
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.25,5.950234198092947
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.3,6.455015743625888
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.35,6.9512386515836955
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.4,7.424520352395632
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.45,7.957202488131891
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.5,8.522139403621393
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.55,9.295399533277251
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.6,10.167757031301342
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.65,11.098207372933821
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.7,12.092188776501617
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.75,12.679042952919442
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.8,14.089841772338502
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.85,15.700739549170233
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.9,17.96236267376661
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.95,21.766592095255074
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.975,25.425107633000124
2026-03-14,02,0,wk inc flu hosp,2026-03-14,quantile,0.99,29.448621422315505
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.01,0.5658163963753282
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.025,1.2115105893232765
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.05,2.0366257755613493
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.1,3.308944874133426
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.15,4.333286333994424
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.2,4.993084086216687
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.25,5.533721251766778
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.3,6.046835494790584
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.35,6.9509416363524
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.4,7.928802945351727
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.45,8.916732044460705
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.5,9.950184391213178
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.55,11.122595499020527
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.6,12.387707793245305
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.65,13.457194316091286
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.7,14.609093764977706
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.75,15.935097076252877
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.8,17.896975932348063
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.85,20.364548604673345
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.9,23.57034644725544
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.95,28.60237662943492
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.975,33.46179706518265
2026-03-14,02,1,wk inc flu hosp,2026-03-21,quantile,0.99,39.09744785081676
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.01,0.5575435400859593
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.025,1.3316670283494003
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.05,1.907089915246455
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.1,3.0783293433840013
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.15,3.6634646072722856
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.2,3.9964479065983944
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.25,4.31706974586605
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.3,4.715615679239569
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.35,5.698995496824032
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.4,6.7831532359591815
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.45,7.891688182608233
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.5,8.879036271972854
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.55,9.87986877679936
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.6,10.968553636003946
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.65,12.071097013428208
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.7,13.581209519999181
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.75,15.213813894241955
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.8,17.272077916984358
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.85,20.147980135393738
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.9,24.199186055777886
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.95,32.14082794935594
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.975,38.39088292596611
2026-03-14,02,2,wk inc flu hosp,2026-03-28,quantile,0.99,45.7402045443479
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.01,0.4500452930756093
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.025,0.6362891475698976
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.05,1.0692952531898254
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.1,2.1557974815368652
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.15,2.8125840425491333
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.2,2.9233665466308594
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.25,3.5500361919403076
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.3,3.660833239555359
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.35,4.677089886692057
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.4,5.874019080295258
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.45,7.140269727119258
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.5,7.975836629797597
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.55,8.760879381163887
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.6,9.605711550572062
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.65,10.959736171102715
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.7,11.923869231567927
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.75,13.540839370631257
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.8,15.852389482738566
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.85,18.263865909380712
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.9,21.751536480311774
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.95,28.197724309175126
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.975,34.42337670950673
2026-03-14,02,3,wk inc flu hosp,2026-04-04,quantile,0.99,40.1131330383126
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.01,76.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.025,85.81309161100242
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.05,101.96395237196732
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.1,123.49372781912756
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.15,138.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.2,148.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.25,154.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.3,165.0633177988142
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.35,175.6410391033577
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.4,185.3238570740461
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.45,190.5961151123047
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.5,194.1037139892578
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.55,199.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.6,209.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.65,215.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.7,233.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.75,240.66377143607252
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.8,249.10415140315413
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.85,259.12604665684506
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.9,272.01666747607743
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.95,295.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.975,320.0
2026-03-14,04,0,wk inc flu hosp,2026-03-14,quantile,0.99,341.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.01,60.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.025,68.70659805977668
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.05,78.80449014428142
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.1,94.21188038207816
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.15,105.6324431532254
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.2,115.66586745678116
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.25,126.0175065614212
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.3,135.2263641357422
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.35,138.32923889160156
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.4,141.34974670410156
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.45,151.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.5,166.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.55,181.77957070153627
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.6,187.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.65,190.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.7,203.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.75,227.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.8,259.0
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.85,278.057958001122
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.9,299.5553342150809
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.95,332.8899108167865
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.975,363.2265196324398
2026-03-14,04,1,wk inc flu hosp,2026-03-21,quantile,0.99,400.162419790404
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.01,44.5411015665611
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.025,60.38491773433097
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.05,72.41016390184095
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.1,86.84412384033203
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.15,90.86067199707033
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.2,94.26426696777344
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.25,97.3064422607422
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.3,106.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.35,121.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.4,135.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.45,151.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.5,160.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.55,165.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.6,170.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.65,172.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.7,176.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.75,198.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.8,241.0
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.85,286.2858912733756
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.9,312.11711581701144
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.95,352.45493758077413
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.975,389.4265873874824
2026-03-14,04,2,wk inc flu hosp,2026-03-28,quantile,0.99,434.7321351087974
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.01,39.50999127463578
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.025,49.17677230683681
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.05,59.0007254091158
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.1,66.13285064697266
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.15,69.85985565185547
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.2,72.64069366455078
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.25,81.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.3,96.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.35,110.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.4,125.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.45,140.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.5,144.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.55,148.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.6,153.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.65,157.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.7,160.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.75,165.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.8,212.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.85,280.0
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.9,313.7082614790889
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.95,355.7893248921432
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.975,394.43247014638473
2026-03-14,04,3,wk inc flu hosp,2026-04-04,quantile,0.99,441.8677803997178
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.01,33.862291545530006
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.025,38.64885424233913
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.05,44.310022235795145
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.1,52.53913770949168
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.15,59.82092940273134
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.2,66.44934422726968
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.25,71.47296265885976
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.3,76.95056177441447
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.35,80.0
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.4,82.5
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.45,85.0
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.5,87.5
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.55,90.7471771823212
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.6,94.5786075048544
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.65,98.51100223271621
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.7,102.59087166725567
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.75,106.44002322431265
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.8,110.24703277124631
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.85,114.91649181530798
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.9,121.00364903588589
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.95,130.33061049130538
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.975,139.29705349465456
2026-03-14,05,0,wk inc flu hosp,2026-03-14,quantile,0.99,150.0662294301792
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.01,20.49619992313741
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.025,27.0622379837192
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.05,35.06891426005189
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.1,42.232048845412905
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.15,48.12200413901212
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.2,52.06935511947762
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.25,55.61191756463473
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.3,59.499858898384566
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.35,62.301033933433885
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.4,65.56324431905804
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.45,69.82482751310232
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.5,73.62052405861095
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.55,77.98563139733498
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.6,80.54449081420898
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.65,84.00849914550781
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.7,86.9632339477539
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.75,91.01998901367188
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.8,95.31326293945312
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.85,100.18052673339844
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.9,106.2736930847168
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.95,127.0
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.975,145.5
2026-03-14,05,1,wk inc flu hosp,2026-03-21,quantile,0.99,172.0
2026-03-14,05,2,wk inc flu hosp,2026-03-28,quantile,0.01,14.100826281853282
2026-03-14,05,2,wk inc flu hosp,2026-03-28,quantile,0.025,18.17803817427435
2026-03-14,05,2,wk inc flu hosp,2026-03-28,quantile,0.05,23.1332580578804
